id,summarized,text,root,length,emotion
hit:8894_conv:17789_uttr:1,0,I got a phone call from a friend that I haven't heard from in a really long time.,get,20,joyful
hit:8916_conv:17833_uttr:1,0,I finished a major work assignment in a short amount of time,finish,12,proud
hit:8937_conv:17874_uttr:1,0,"A friend was supposed to meet me for lunch, but didn't show",suppose,14,disappointed
hit:8944_conv:17889_uttr:1,0,I accidentally left my phone at a restaurant,leave,8,embarrassed
hit:8957_conv:17914_uttr:1,0,A friend got a new car,get,6,jealous
hit:9049_conv:18098_uttr:1,1,My girlfriend moved in this past weekend.,move,8,excited
hit:9149_conv:18298_uttr:1,0,I lost everything in the fire today.,lose,8,devastated
hit:9150_conv:18300_uttr:1,0,"I once left all cash and didn't have any to pay for a metro ride, some random girl paid for me without saying a word.",leave,28,grateful
hit:9155_conv:18311_uttr:1,1,I got caught cheating on my test.,catch,8,ashamed
hit:9167_conv:18334_uttr:1,1,I could never send my parents to a nursing home.,send,11,caring
hit:9169_conv:18339_uttr:1,0,I think I will never walk into the local grocery store again.,think,13,embarrassed
hit:9176_conv:18353_uttr:1,0,I can't show my face in the bank ever again!,show,12,embarrassed
hit:9180_conv:18361_uttr:1,0,I need someone to stay with my elderly mother for a few hours in my home.,need,17,trusting
hit:9181_conv:18363_uttr:1,0,My husband just told me the best news ever!,tell,10,impressed
hit:9188_conv:18377_uttr:1,0,"So, I just found our my husband is cheating on me.",find,13,furious
hit:9195_conv:18391_uttr:1,0,I don't think I will go outside in the dark ever again.,think,14,afraid
hit:9199_conv:18398_uttr:1,0,I have been pacing waiting to hear back from Walmart after my interview.,pace,14,hopeful
hit:9207_conv:18415_uttr:1,1,I like to watch all the music and guitar covers on YouTube.,like,13,impressed
hit:9210_conv:18420_uttr:1,0,I am still waiting to hear the results from the doctor.,wait,12,anxious
hit:9216_conv:18433_uttr:1,0,I am waiting to find out if I really won the lottery.,wait,13,anxious
hit:9220_conv:18440_uttr:1,0,I will be going on a once in a life time trip tomorrow.,go,14,excited
hit:9226_conv:18452_uttr:1,0,I can never thank my mom enough.,thank,8,grateful
hit:9234_conv:18468_uttr:1,0,I am still in shock at the damage yesterdays flood caused.,cause,12,devastated
hit:9238_conv:18476_uttr:1,0,"I know I got this job, just waiting for the conformation.",know,13,confident
hit:9242_conv:18485_uttr:1,0,I never thought I would see something this gross ever!,think,11,disgusted
hit:9256_conv:18512_uttr:1,0,I never knew I would feel this much love having kids.,know,12,caring
hit:9274_conv:18549_uttr:1,0,I am still shocked my husband bought tickets to the concert.,shock,12,surprised
hit:9285_conv:18571_uttr:1,0,I feel so bad lying to my husband.,feel,9,ashamed
hit:9309_conv:18619_uttr:1,0,my husband threw me an unexpected party for my birthday!,throw,11,surprised
hit:9333_conv:18667_uttr:1,1,There is suppose to be a huge storm coming.,suppose,10,prepared
hit:9341_conv:18682_uttr:1,1,i need a vacation,need,4,excited
hit:9351_conv:18703_uttr:1,1,I was walking through walmart and noticed people staring.,walk,10,embarrassed
hit:9360_conv:18720_uttr:1,1,I am suppose to start a new job tomorrow.,suppose,10,apprehensive
hit:9366_conv:18732_uttr:1,1,My son is getting ready to go into the military!,get,11,proud
hit:9382_conv:18765_uttr:1,1,I spent 40 dollars and didn't win a penny,spend,10,annoyed
hit:9384_conv:18768_uttr:1,0,"I almost adopted a child once, but now I'm glad I didn't do it, sometimes we should stay rational.",adopt,24,caring
hit:9388_conv:18776_uttr:1,0,yesterday my family surprised me on my birthday,surprise,8,surprised
hit:9390_conv:18780_uttr:1,0,In the past and even today I always felt strong in unfamiliar situations.,feel,14,confident
hit:9392_conv:18784_uttr:1,0,yesterday i went to the town where i grew up,go,10,nostalgic
hit:9393_conv:18786_uttr:1,0,"So it was supposed to rain, but when I got out it was beautifully sunny.",suppose,17,surprised
hit:9397_conv:18794_uttr:1,0,I get angry when people don't use trash cans.,get,11,furious
hit:9401_conv:18802_uttr:1,0,i was with my friend yesterday and by accident i spilled coffee on her laptop,spill,15,embarrassed
hit:9403_conv:18807_uttr:1,0,my grandmother passed away last week.,pass,7,sentimental
hit:9416_conv:18832_uttr:1,0,I entered a contest and I didn't win.,enter,10,disappointed
hit:9418_conv:18836_uttr:1,0,we changed our internet provider last week and the connection is horrible.,change,13,annoyed
hit:9435_conv:18870_uttr:1,0,"i can't wait for summer to finish , i love winter so much",love,14,joyful
hit:9444_conv:18888_uttr:1,1,I ended up falling and spilling hot coffee all over myself in front of our client.,end,17,embarrassed
hit:9450_conv:18900_uttr:1,1,I ended up renting a car because I hate flying so much in just calm weather.,end,17,apprehensive
hit:9478_conv:18956_uttr:1,0,"Damn, I really wanted my eBay package to arrive today, but it didn't.",want,17,hopeful
hit:9480_conv:18961_uttr:1,0,I got so mad at my dog the other day.,get,11,angry
hit:9491_conv:18982_uttr:1,0,I can't believe my husband planned a trip all by him.,believe,13,surprised
hit:9492_conv:18985_uttr:1,0,I start my diet Monday and let's just say I am not ready to start lol.,start,18,prepared
hit:9499_conv:18999_uttr:1,0,I can't believe my husband hid a talent her had from me for 15 years.,believe,17,impressed
hit:9544_conv:19089_uttr:1,0,I lost some money yesterday in the parking lot I am still so unhappy about that.,lose,17,sad
hit:9545_conv:19090_uttr:1,0,"I decided to buy my son's supplies for kindergarten, they wanted very specific brands/counts.",want,19,annoyed
hit:9545_conv:19091_uttr:1,0,I just got out of a job interview for a customer assistant role.,get,14,anticipating
hit:9563_conv:19126_uttr:1,0,"Against all odds, I won two tickets to go to a music festival last summer.",win,17,excited
hit:9567_conv:19135_uttr:1,0,I won a pair of tickets to go to Rockfest this summer.,win,13,devastated
hit:9571_conv:19143_uttr:1,0,I told my best friends about an incident in where I self-harmed recently.,tell,16,trusting
hit:9573_conv:19147_uttr:1,0,My dog keeps going into my garbage and throwing it all onto the floor!,keep,15,angry
hit:9574_conv:19148_uttr:1,0,An eagle landed on my flag pole in my front yard last week!,land,14,surprised
hit:9576_conv:19152_uttr:1,0,I've been putting off my exam studying by being productive in other areas of my life.,put,18,disappointed
hit:9583_conv:19166_uttr:1,1,My girlfriend moved in last weekend.,move,7,confident
hit:9588_conv:19176_uttr:1,0,A friend of mine hadn't taken out her garbage in weeks.,take,13,disgusted
hit:9592_conv:19185_uttr:1,0,"i was looking at my old photo album today, it brought back a lot of memories",bring,17,nostalgic
hit:9594_conv:19188_uttr:1,0,"I told my family I wanted nothing a few Christmas' ago, even if I knew they'd get me something anyways.",tell,24,surprised
hit:9595_conv:19191_uttr:1,0,I went for a run last month and the most unexpected thing happened to me.,go,16,surprised
hit:9602_conv:19205_uttr:1,0,My little brother was stuck gaming on a horrendously slow computer for years.,stick,14,content
hit:9605_conv:19210_uttr:1,0,My older sister stole money from me.,steal,8,furious
hit:9606_conv:19213_uttr:1,0,"Today I woke from an amazing dream which i had, it brought back a lot of amazing memories, memories which i wish i could go back to...",bring,30,nostalgic
hit:9610_conv:19221_uttr:1,1,I couldn't help but keep smiling since it was my design.,help,13,proud
hit:9613_conv:19227_uttr:1,1,My girlfriend moved in over the weekend.,move,8,hopeful
hit:9614_conv:19228_uttr:1,0,"today i woke up, and i realised that i am more than content with my life, it made me happy and peaceful",wake,24,content
hit:9614_conv:19229_uttr:1,1,Im going to Chicago in a couple weeks.,go,10,excited
hit:9618_conv:19237_uttr:1,0,A co-worker of mine was fired at work,fire,10,surprised
hit:9620_conv:19241_uttr:1,0,Today my wife worked super hard for our future and made an amazing progress,work,14,impressed
hit:9625_conv:19250_uttr:1,0,today i was walking outside and then suddenly had a moment where i realised how amazing my life is,walk,19,grateful
hit:9634_conv:19268_uttr:1,0,"today my wife and i decorated our house and made amazing designs on our bedroom walls, i am so proud of us",decorate,23,proud
hit:9637_conv:19274_uttr:1,0,"work was fun, my manager told everyone about the amazing work i put in",tell,15,joyful
hit:9641_conv:19283_uttr:1,0,I was looking though the window today and the beautiful sight outside the window gave me a positive outlook on life and made me realise to work harder for my future,look,31,hopeful
hit:9651_conv:19302_uttr:1,0,"i am feeling very guilty recently as i am putting a lot of stress on my body and not sleeping enough, it's making me feel very bad",feel,29,guilty
hit:9653_conv:19306_uttr:1,1,that always works out well for me,work,7,trusting
hit:9655_conv:19311_uttr:1,0,"i anticipate my future, if i continue to work always and chase after my dreams i will climb that mountain",anticipate,21,anticipating
hit:9659_conv:19318_uttr:1,0,"I decided to go a new route home from school today, but it didn't turn out as planned.",decide,21,apprehensive
hit:9661_conv:19322_uttr:1,0,today i listened to one of my old time favourite music and it moved my emotions and made me joyful,listen,20,joyful
hit:9665_conv:19331_uttr:1,0,"today is a weird day, i'm just feeling so emotional",feel,12,caring
hit:9670_conv:19340_uttr:1,0,I almost died today coming home from work.,die,9,angry
hit:9680_conv:19360_uttr:1,0,I was driving and someone cut me off in traffic,drive,10,annoyed
hit:9690_conv:19380_uttr:1,0,I picked up a 2nd job last year and today made my last student loan payment,pick,16,grateful
hit:9697_conv:19394_uttr:1,0,Just found out my wife is pregnant,find,7,surprised
hit:9706_conv:19412_uttr:1,0,I met up with an old friend from school,meet,9,nostalgic
hit:9712_conv:19425_uttr:1,1,My husband cooked me my favorite food today!,cook,9,grateful
hit:9719_conv:19439_uttr:1,0,"Last time I got really drunk, I told my girlfriend that I thought her best friend was really attractive.",tell,21,ashamed
hit:9760_conv:19521_uttr:1,1,I've compiled all of my work from the past month as well as great reviews from our clients!,compile,20,prepared
hit:9777_conv:19554_uttr:1,0,I'm interviewing for a higher position at my job I am so excited.,interview,15,confident
hit:9803_conv:19606_uttr:1,0,I went for a run tonight despite feeling super depressed these past two weeks.,go,15,proud
hit:9810_conv:19621_uttr:1,0,I took a big end of the semester exam it had 200 questions I was so nervous.,take,18,surprised
hit:9831_conv:19663_uttr:1,0,"Yesterday I woke up in such a great mood, that I was ready to face any problem or opportunity.",wake,21,prepared
hit:9845_conv:19691_uttr:1,0,"My wi-fi just started working again, that makes me very happy.",make,15,grateful
hit:9849_conv:19698_uttr:1,0,"I knew there is a chance for some sun later in the day, when I went out yesterday.",know,20,hopeful
hit:9850_conv:19700_uttr:1,0,"I am moving to a different city soon, I feel a bit depressed about that.",feel,17,sad
hit:9851_conv:19703_uttr:1,0,I love going to museums and art galleries the art and sculptures is a sight to see.,love,18,impressed
hit:9853_conv:19706_uttr:1,0,Some things in my life can only be described by word - providence.,describe,14,faithful
hit:9854_conv:19708_uttr:1,0,I feel happy for my brother that he is a good photographer.,feel,13,proud
hit:9865_conv:19731_uttr:1,0,Our family dog was stolen a week ago and our home haven't been the same.,steal,17,sad
hit:9866_conv:19732_uttr:1,0,My girlfriend's cat randomly walks over my head in the middle of my sleep.,walk,16,annoyed
hit:9876_conv:19753_uttr:1,0,So today I let my co worker draw my blood knowing she is a novice!,let,16,trusting
hit:9893_conv:19786_uttr:1,0,I put a lot of effort and time into getting into a college program I wanted to be in.,put,20,disappointed
hit:9897_conv:19795_uttr:1,0,My sister leaves her clothes all over the living room.,leave,11,annoyed
hit:9906_conv:19812_uttr:1,0,Last night my date decided to keep checking out the hot girl at the table next to us.,decide,19,jealous
hit:9916_conv:19833_uttr:1,0,After a year of being single I decided to start dating again.,decide,13,lonely
hit:9922_conv:19845_uttr:1,0,A tiger decided to act crazy at the zoo yesterday while the ring leader was doing a performance on stage!,decide,21,terrified
hit:9923_conv:19846_uttr:1,1,I watched Wimbledon for the first time.,watch,8,impressed
hit:9925_conv:19851_uttr:1,0,My yearly review is coming up and I have been doing well this year.,come,15,anticipating
hit:9929_conv:19859_uttr:1,1,I took my neice to volunteer at a homeless shelter this past weekend.,take,14,caring
hit:9934_conv:19869_uttr:1,0,My boyfriend came home from his trip two days early!,come,11,surprised
hit:9942_conv:19884_uttr:1,1,A few years back I moved to a new state.,move,11,lonely
hit:9944_conv:19889_uttr:1,0,My boyfriend unexpectedly came home from his trip two days early!,come,12,surprised
hit:9948_conv:19897_uttr:1,1,I go on vacation to New York!,go,8,excited
hit:9952_conv:19904_uttr:1,1,So my hair dressed ruined my hair!,ruin,8,furious
hit:9966_conv:19933_uttr:1,0,Last night my GPS asked me to make a right down a dark and scary road.,ask,17,apprehensive
hit:9974_conv:19949_uttr:1,1,It's going to be so nice to relax for two whole days.,go,14,content
hit:9977_conv:19955_uttr:1,0,My nephew asked me to use my car this weekend for a drivers ed class.,ask,16,trusting
hit:9978_conv:19956_uttr:1,0,Im planning on going sky diving this weekend!,be,10,afraid
hit:9979_conv:19958_uttr:1,0,My roommate leaves leftovers in the fridge and they get moldy.,leave,12,disgusted
hit:9986_conv:19972_uttr:1,1,So this weekend Im going to do a marathon.,be,11,prepared
hit:9986_conv:19973_uttr:1,0,My boyfriend came home from his trip two days early!,come,11,surprised
hit:9990_conv:19980_uttr:1,0,I doubt I will get any sleep waiting for tomorrow.,doubt,11,excited
hit:9993_conv:19987_uttr:1,1,Im leaving for New York!,be,7,anxious
hit:9997_conv:19994_uttr:1,0,My coworkers and I got $200 dollars worth of lottery tickets.,get,13,hopeful
hit:10001_conv:20003_uttr:1,1,My upstairs neighbors make a ton of noise at all hours of the night.,make,15,annoyed
hit:10003_conv:20007_uttr:1,1,I can finally go buy a new car!,go,9,excited
hit:10004_conv:20009_uttr:1,1,I studied so hard and prepared for this exam tomorrow.,study,11,confident
hit:10007_conv:20015_uttr:1,0,I've got a big test coming up and I'm so worried!,get,14,anxious
hit:10010_conv:20020_uttr:1,1,My bank has called me three times a day ever since I applied for a mortgage.,call,17,annoyed
hit:10012_conv:20025_uttr:1,1,My upstairs neighbors make a ton of noise at all hours of the night.,make,15,annoyed
hit:10019_conv:20039_uttr:1,1,I watched Wimbledon on TV over the summer for the first time.,watch,13,impressed
hit:10026_conv:20052_uttr:1,1,My bank has called me three times a day ever since I applied for a mortgage.,call,17,annoyed
hit:10036_conv:20073_uttr:1,0,"I met my wife online 7 years ago and can't see myself with anyone else, ever.",meet,19,faithful
hit:10048_conv:20097_uttr:1,1,I kept going back and forth about if I wanted to actually go,keep,13,apprehensive
hit:10058_conv:20116_uttr:1,0,I bought a big bag of M&Ms and I could not resist it,buy,13,ashamed
hit:10067_conv:20135_uttr:1,0,I told my girlfriend about my self harm habits a little while ago.,tell,14,trusting
hit:10068_conv:20136_uttr:1,0,My friends wanted to bring me to laser quest for my birthday.,want,13,apprehensive
hit:10069_conv:20138_uttr:1,0,I spent all of summer doing everything but studying for my final exam,spend,13,ashamed
hit:10070_conv:20141_uttr:1,0,My friends and I had spent all day troubleshooting a new PC build that we had just completed.,spend,19,devastated
hit:10071_conv:20142_uttr:1,0,I found an injured spider with a leg missing in my bathroom a few days ago.,find,17,caring
hit:10072_conv:20145_uttr:1,0,I passed two trials that a company put me through and I only have three left.,pass,17,content
hit:10074_conv:20148_uttr:1,0,I spent hours studying for a final exam.,spend,9,anticipating
hit:10075_conv:20151_uttr:1,0,I found an old stamp booklet my girlfriend and I filled out before we started dating.,find,17,sentimental
hit:10078_conv:20156_uttr:1,0,"For my camping trip, I brought with me my tent, camping chairs, mattress, sleeping bag, pillows, med-kit, bug spray, food and beer.",bring,33,prepared
hit:10080_conv:20160_uttr:1,0,I saw a man slap his dog on the sidewalk a few times while I was on the bus.,see,20,furious
hit:10083_conv:20167_uttr:1,0,I took up running and I started seeing a huge improvement in my cardiovascular endurance.,take,16,confident
hit:10084_conv:20168_uttr:1,0,My younger brother was playing an old Gamecube game that I loved to play back when I was a kid.,play,21,nostalgic
hit:10091_conv:20182_uttr:1,0,My brother went on a low-calorie diet and began shaking everyday.,go,14,afraid
hit:10092_conv:20184_uttr:1,0,I let my brother drive my car for the first time yesterday.,let,13,trusting
hit:10094_conv:20188_uttr:1,0,Last week I woke up to a really cute text from my girlfriend and a funny message from my brother.,wake,21,grateful
hit:10096_conv:20193_uttr:1,0,My girlfriend spent a few days in the woods with no cellular service with her parents.,spend,17,lonely
hit:10097_conv:20195_uttr:1,0,I volunteer at a dog shelter every weekend.,volunteer,9,caring
hit:10106_conv:20213_uttr:1,0,My brother and a bunch of our friends planned to go to a 15-person cottage in July.,plan,18,excited
hit:10118_conv:20236_uttr:1,1,"One time when I was in Kindergarten, I needed to go to the restroom.",need,16,ashamed
hit:10141_conv:20282_uttr:1,0,"A few years ago, I was invited to Rockfest by my older brother and his friends.",invite,18,apprehensive
hit:10142_conv:20284_uttr:1,0,I haven't been following my healthy eating regiment as strictly as I should.,follow,15,ashamed
hit:10143_conv:20287_uttr:1,0,I told my best friends about my suicidal thoughts.,tell,10,trusting
hit:10147_conv:20294_uttr:1,0,"One time I thought about getting Dominoes Pizza, but then I remembered I was loyal to Pizza Hut",think,19,faithful
hit:10172_conv:20344_uttr:1,0,One time my mom brought me lunch all the way from the restaurant where she works!,bring,17,caring
hit:10188_conv:20377_uttr:1,1,Im worried about how much and how long medical school will take.,be,14,apprehensive
hit:10190_conv:20380_uttr:1,1,It made me question my faith.,make,7,faithful
hit:10196_conv:20393_uttr:1,1,I remember back when I started college.,remember,8,apprehensive
hit:10214_conv:20428_uttr:1,1,Someone twisted what I Said earlier today to make it seem like i was saying something else.,twist,18,ashamed
hit:10214_conv:20429_uttr:1,0,Some lady I know tried to hit on me even though she very well knew I am in a relationship!,try,21,faithful
hit:10223_conv:20447_uttr:1,0,I told my close friend a very big secret yesterday.,tell,11,trusting
hit:10225_conv:20450_uttr:1,1,A friend at work recently got a raise.,get,9,jealous
hit:10245_conv:20490_uttr:1,0,today i realised the small details of my life and i feel more satisfied,realise,14,content
hit:10245_conv:20491_uttr:1,0,One time I bought water and snacks before a hurricane came to wreck my city,buy,15,prepared
hit:10247_conv:20494_uttr:1,0,One time they put cheese in my hamburger when I told them not to!,put,15,furious
hit:10248_conv:20496_uttr:1,0,i lied to my mother and i feel very uneasy,lie,10,embarrassed
hit:10250_conv:20501_uttr:1,0,I have been working on my programming skills and I feel like I can get a new job now!,work,20,hopeful
hit:10251_conv:20503_uttr:1,0,"i believe i am a really caring person, because i always take care of cats and feed them and lately they are more and more close to me",believe,29,caring
hit:10252_conv:20505_uttr:1,1,"towels, clothes, underwear and phone all checked!",check,10,prepared
hit:10255_conv:20510_uttr:1,0,"every day the weather makes me feel so nostalgic, the colors, the wind all bring back a certain memory from my past",bring,24,nostalgic
hit:10256_conv:20513_uttr:1,1,One time I went into the public restroom and saw poop smeared everywhere!,go,14,disgusted
hit:10261_conv:20523_uttr:1,0,"i am working so hard, that i can see a pile of money building up for my future",work,19,anticipating
hit:10262_conv:20525_uttr:1,0,One time I saw a creepy person run towards me in the night out in the streets,see,17,terrified
hit:10267_conv:20534_uttr:1,1,"While I was packing my stuff to move, I found Old high school pictures.",find,16,sentimental
hit:10273_conv:20546_uttr:1,0,I watched a movie the other night that really got me in my feelings.,watch,15,sentimental
hit:10276_conv:20552_uttr:1,0,My grandma ended up getting really sick this last week.,end,11,caring
hit:10277_conv:20554_uttr:1,0,"i feel so guilty, my sister crying because 'someone eat her cake' that she had been saving for 2 days now, and that someone was non other than me...",cry,34,guilty
hit:10279_conv:20558_uttr:1,0,"words cannot describe how happy i am, in 2 weeks time i will go and see my wife i am so joyful and exciting",describe,26,joyful
hit:10286_conv:20573_uttr:1,1,Im going to ask my girlfriend to marry me this weekend!,be,13,confident
hit:10291_conv:20583_uttr:1,0,"the world is such a disgusting place now, i wish i was born back in the 70s",wish,18,disgusted
hit:10292_conv:20584_uttr:1,0,"today everyone said congratulations to me, as i succeed in making an amazing app, and now i am so greatful to be alive!",say,26,grateful
hit:10293_conv:20586_uttr:1,1,I came home from work today to a disaster.,come,10,furious
hit:10294_conv:20589_uttr:1,0,I saw my girlfriend getting real friendly with another guy at the bar last night,see,15,jealous
hit:10297_conv:20594_uttr:1,1,i have been trying to solve this math problem for 2 hours now,try,13,annoyed
hit:10299_conv:20599_uttr:1,0,I'm really feeling alright about how my life is going right now.,feel,14,content
hit:10304_conv:20608_uttr:1,0,The ads for the new World Of Warcraft expansion really makes me think about when I played it many years ago.,make,22,nostalgic
hit:10309_conv:20619_uttr:1,0,I woke up to something super annoying this morning.,wake,10,furious
hit:10312_conv:20625_uttr:1,0,I ate such a disgusting thing the other day by accident.,eat,12,disgusted
hit:10316_conv:20633_uttr:1,0,I'm so not looking forward to tomorrow.,look,9,anxious
hit:10317_conv:20635_uttr:1,1,I changed my shift to overnight and walking to my care gave me the creeps tonight.,change,17,afraid
hit:10318_conv:20637_uttr:1,0,My brother is going into surgery tomorrow.,go,8,hopeful
hit:10321_conv:20643_uttr:1,1,"I have such a fear of flying, so you can just imagine how I felt when my husband bought us a sky diving voucher for my 30th birthday!",imagine,30,apprehensive
hit:10328_conv:20657_uttr:1,1,I was doing a big clear out recently and stumbled accross my old high school year book.,do,18,sentimental
hit:10334_conv:20669_uttr:1,1,A little stray pup appeared on my driveway yesterday.,appear,10,caring
hit:10338_conv:20676_uttr:1,1,I got super wasted.,get,5,ashamed
hit:10342_conv:20684_uttr:1,0,I went camping the other day and had a rlly bad experience during it.,go,15,afraid
hit:10384_conv:20768_uttr:1,0,"my father couldn't stope any lower, how can someone take money from their own child",take,17,ashamed
hit:10413_conv:20827_uttr:1,1,I've known my best friend since I was 4 years old.,know,13,devastated
hit:10447_conv:20894_uttr:1,0,"i am so mad at myself, i woke up late again today and missed a very important deadline, even though i set 4 alarms",wake,26,furious
hit:10473_conv:20947_uttr:1,1,I really hate going to the doctor.,hate,8,apprehensive
hit:10480_conv:20961_uttr:1,1,"I ended up not going, and I felt embarrassed every time someone asked me about how school was going.",end,21,ashamed
hit:10491_conv:20983_uttr:1,1,It brought tears to my eyes.,bring,7,sentimental
hit:10493_conv:20987_uttr:1,0,"I have the worst fear of carnival rides, i always think they",think,13,trusting
hit:10494_conv:20988_uttr:1,0,My wife's cousin was sent to the hospital and was placed in a medically induced coma with something having to do with his lungs,send,25,devastated
hit:10500_conv:21001_uttr:1,0,"I bought a new phone recently and not long after i dropped it and shattered the screen, first time this happens and it was just terrible.",buy,28,devastated
hit:10504_conv:21008_uttr:1,1,I got the scores for my final exam.,get,9,content
hit:10524_conv:21049_uttr:1,0,I very much could count on my mom to always be there for me.,count,15,trusting
hit:10531_conv:21062_uttr:1,1,It made me wish I could go back and time and see some relatives again.,make,16,sentimental
hit:10534_conv:21068_uttr:1,0,I lied to my friend about something and told her something was okay when it really wasn't,lie,18,ashamed
hit:10540_conv:21081_uttr:1,1,I babysat my nephew overnight last weekend.,babysat,8,caring
hit:10565_conv:21131_uttr:1,1,My friends went without me,go,5,jealous
hit:10568_conv:21137_uttr:1,0,My dog is feeling sick and I don't know what is wrong.,feel,14,sentimental
hit:10572_conv:21144_uttr:1,1,My dogs keep attacking my poor ducks.,keep,8,furious
hit:10594_conv:21189_uttr:1,0,"yesterday i notice people were laughing behind me, when I finally got to my desk, a coworker pointed out that a postage stamp was stuck to the back of my head",notice,33,embarrassed
hit:10611_conv:21223_uttr:1,0,i really miss the holidays when our family got together,miss,10,nostalgic
hit:10613_conv:21226_uttr:1,1,I really do wish i can get it,wish,8,hopeful
hit:10620_conv:21241_uttr:1,1,i thought I was going to get a promotion.,think,10,disappointed
hit:10623_conv:21247_uttr:1,1,my pet dog pooped all over my rug last week.,poope,11,disgusted
hit:10633_conv:21267_uttr:1,0,"We didn't really have anything planned this last weekend, so were thinking we'd be productive.",think,19,hopeful
hit:10637_conv:21274_uttr:1,0,"Man, I really thought today could be a crazy day.",think,12,anxious
hit:10638_conv:21276_uttr:1,0,over the weekend i fell off my diet by eating a big bag of peanut M&Ms,fall,16,guilty
hit:10653_conv:21306_uttr:1,1,I feel pretty bad because I wrecked my dieting for at least two days,feel,14,guilty
hit:10657_conv:21314_uttr:1,0,One time I saw a person juggle chainsaws,see,8,impressed
hit:10664_conv:21329_uttr:1,0,One time my family went out to vacation and I was home alone with no friends,go,16,lonely
hit:10669_conv:21338_uttr:1,0,My pet cat died recently,die,5,sad
hit:10672_conv:21344_uttr:1,0,I knew I was ready for my college exam.,know,10,prepared
hit:10673_conv:21346_uttr:1,0,My brother keeps not washing the dishes!,wash,8,annoyed
hit:10677_conv:21354_uttr:1,1,I visited my college campus today and memories came flooding back.,visit,12,nostalgic
hit:10678_conv:21356_uttr:1,0,I think I will pass my college test tomorrow.,think,10,hopeful
hit:10681_conv:21363_uttr:1,0,I was grossed out when I saw someone vomiting at a bar.,gross,13,disgusted
hit:10687_conv:21374_uttr:1,0,One time I won a stuffed animal from the claw machine!,win,12,excited
hit:10692_conv:21384_uttr:1,0,I thought it was so cool that my friend did a backflip.,think,13,impressed
hit:10693_conv:21386_uttr:1,0,I forgot to invite my friend to dinner with our other friends.,forgot,13,guilty
hit:10694_conv:21388_uttr:1,0,"One time I wanted to eat at Burger King, but then I remembered that I was loyal to Mcdonalds",want,20,faithful
hit:10697_conv:21394_uttr:1,1,I remember years ago when I was a teenager.,remember,10,ashamed
hit:10698_conv:21396_uttr:1,0,One time I pooped my pants when I was trying to fart,poope,12,ashamed
hit:10698_conv:21397_uttr:1,0,My dog learned a new trick today!,learn,8,proud
hit:10701_conv:21402_uttr:1,0,I could not believe that Donald Trump won the election.,believe,11,surprised
hit:10702_conv:21405_uttr:1,0,I did not like being alone at home at night.,like,11,lonely
hit:10704_conv:21408_uttr:1,0,I have realized that I have it good in life,realize,10,content
hit:10705_conv:21410_uttr:1,0,I can definiely count on my best friend for anything,count,10,trusting
hit:10706_conv:21412_uttr:1,0,I love volunteering.,love,4,caring
hit:10707_conv:21415_uttr:1,1,Something terrible happened.,happen,4,devastated
hit:10708_conv:21416_uttr:1,0,I love to volunteer for others,love,6,caring
hit:10710_conv:21421_uttr:1,0,I played with and hugged my dog all day today!,play,11,caring
hit:10714_conv:21428_uttr:1,0,I realized I am happy with life,realize,7,content
hit:10719_conv:21439_uttr:1,0,"One time my mom gave my brother a Happy Meal, and I got nothing!",give,16,jealous
hit:10721_conv:21442_uttr:1,1,I love to play lottery scratch offs!,love,8,anticipating
hit:10723_conv:21447_uttr:1,1,One time they gave me ketchup packets instead of spicy sauce.,give,12,furious
hit:10724_conv:21449_uttr:1,0,"One time when I was drinking coffee, all the memories of my childhood kept coming back",keep,17,nostalgic
hit:10727_conv:21455_uttr:1,1,One time I studied all week for my final exam!,study,11,hopeful
hit:10733_conv:21467_uttr:1,0,One time I skipped my friend's birthday party to watch TV,skip,12,guilty
hit:10735_conv:21471_uttr:1,0,One time my mom bought an ice cream from Mcdonalds!,buy,11,joyful
hit:10744_conv:21488_uttr:1,0,My cat passed away because of old age,pass,8,sad
hit:10747_conv:21494_uttr:1,1,I never want to my partner to stop believing in me,want,11,faithful
hit:10747_conv:21495_uttr:1,1,One time I kept waiting for this person to respond to my texts.,keep,14,angry
hit:10752_conv:21504_uttr:1,0,"School is starting back up soon, I can't wait to see all my friends again!",wait,18,excited
hit:10752_conv:21505_uttr:1,0,sometimes i get scared because i fear not being able to achieve my goals in life,get,16,terrified
hit:10753_conv:21507_uttr:1,0,I like to work with people who are fast on their feet and get things very fast.,like,18,apprehensive
hit:10755_conv:21510_uttr:1,0,"i will release my project soon, and i'm so excited because i worked insanely hard on it",release,19,hopeful
hit:10758_conv:21517_uttr:1,0,i hate seeing all those people breaking their promises just so they can follow their desires and wishes,hate,18,disgusted
hit:10761_conv:21523_uttr:1,0,"Once I was going to get fried chicken, but then I remembered I was loyal to only eating vegetables",go,20,faithful
hit:10762_conv:21525_uttr:1,0,"i love helping people, just seeing that smile after you finish helping them makes me so happy!",love,19,joyful
hit:10764_conv:21529_uttr:1,0,I can tell my best friend anything!,tell,8,trusting
hit:10765_conv:21530_uttr:1,1,I;m living my best life.,i;m,6,content
hit:10766_conv:21533_uttr:1,0,One time I stole something from the grocery store when I was little,steal,13,ashamed
hit:10770_conv:21540_uttr:1,0,"I let people so much in my life and they've ended up betraying my confidence i had in them.""""""",let,24,trusting
